source	target	relation
drugbank:DB08889	HGNC:280	1
drugbank:DB00696	HGNC:8906	-1
drugbank:DB08906	HGNC:799	1
drugbank:DB01118	HGNC:9801	-1
drugbank:DB06681	HGNC:48357	-1
drugbank:DB11219	HGNC:6438	1
drugbank:DB00666	HGNC:12733	1
drugbank:DB01708	HGNC:8191	-1
drugbank:DB12010	HGNC:8778	-1
drugbank:DB01185	HGNC:6990	-1
drugbank:DB06016	HGNC:21354	-1
drugbank:DB00201	HGNC:13044	1
drugbank:DB00929	HGNC:3415	1
drugbank:DB00655	UMLS:C0008312	1
drugbank:DB01559	HGNC:14000	-1
drugbank:DB00805	HGNC:4385	1
drugbank:DB00659	HGNC:5182	-1
drugbank:DB01050	HGNC:1745	-1
drugbank:DB09291	HGNC:1724	-1
drugbank:DB00777	HGNC:6204	-1
drugbank:DB00131	HGNC:17019	-1
drugbank:DB01619	HGNC:1071	-1
drugbank:DB00277	HGNC:33772	1
drugbank:DB13946	HGNC:16457	-1
drugbank:DB12010	HGNC:8507	1
drugbank:DB00295	HGNC:6193	-1
drugbank:DB06802	HGNC:1337	-1
drugbank:DB00734	HGNC:4568	-1
drugbank:DB00313	HGNC:4081	1
drugbank:DB00186	HGNC:11906	-1
drugbank:DB01009	HGNC:4410	-1
drugbank:DB08897	HGNC:11152	-1
drugbank:DB01110	HGNC:12582	-1
drugbank:DB00884	HGNC:6081	1
drugbank:DB01064	HGNC:15372	-1
drugbank:DB00806	HGNC:1681	-1
drugbank:DB00774	HGNC:6128	1
drugbank:DB01346	HGNC:1675	-1
drugbank:DB06626	HGNC:3236	1
drugbank:DB00841	HGNC:7406	-1
drugbank:DB05015	HGNC:3767	-1
drugbank:DB00810	HGNC:26617	1
drugbank:DB11859	HGNC:9302	-1
drugbank:DB00244	UMLS:C1836544	1
drugbank:DB00521	HGNC:2385	-1
drugbank:DB12010	HGNC:23442	-1
drugbank:DB00975	HGNC:6305	1
drugbank:DB08819	HGNC:5286	1
drugbank:DB00475	HGNC:17736	-1
drugbank:DB00363	UMLS:C0017925	-1
drugbank:DB01043	HGNC:5440	-1
drugbank:DB01174	HGNC:8095	-1
drugbank:DB01159	HGNC:3179	1
drugbank:DB00966	HGNC:5966	1
drugbank:DB00983	HGNC:7861	-1
drugbank:DB12267	HGNC:6636	-1
drugbank:DB00273	HGNC:563	-1
drugbank:DB06153	HGNC:21695	1
drugbank:DB13746	HGNC:7876	-1
drugbank:DB00357	HGNC:6009	1
drugbank:DB08893	HGNC:1097	-1
drugbank:DB12010	HGNC:10627	-1
drugbank:DB00555	HGNC:15605	1
drugbank:DB00184	HGNC:8621	1
drugbank:DB01154	UMLS:C1833104	1
drugbank:DB00589	HGNC:6266	1
drugbank:DB00396	HGNC:28521	1
drugbank:DB01236	HGNC:3796	-1
drugbank:DB01175	HGNC:6873	-1
drugbank:DB12147	UMLS:C0268237	1
drugbank:DB01193	HGNC:2561	-1
drugbank:DB01049	HGNC:55	1
drugbank:DB00321	HGNC:8575	-1
drugbank:DB00179	HGNC:6875	-1
drugbank:DB01069	HGNC:3467	1
drugbank:DB00988	HGNC:2349	1
drugbank:DB09097	HGNC:11365	-1
drugbank:DB12010	HGNC:15195	1
drugbank:DB00248	HGNC:4384	-1
drugbank:DB01267	HGNC:3357	-1
drugbank:DB00735	HGNC:236	-1
drugbank:DB00606	HGNC:992	1
drugbank:DB00364	HGNC:9588	-1
drugbank:DB00333	HGNC:14131	-1
drugbank:DB08883	HGNC:7710	1
drugbank:DB00286	HGNC:11440	-1
drugbank:DB01392	HGNC:4383	-1
drugbank:DB01242	HGNC:3573	1
drugbank:DB06151	HGNC:7139	1
drugbank:DB00370	HGNC:13041	-1
drugbank:DB00242	HGNC:3778	-1
drugbank:DB00275	HGNC:6091	-1
drugbank:DB00600	HGNC:234	-1
drugbank:DB13520	HGNC:6707	-1
drugbank:DB01135	UMLS:C1706595	1
drugbank:DB04573	HGNC:270	-1
drugbank:DB00246	HGNC:17055	-1
drugbank:DB11273	HGNC:784	1
drugbank:DB09099	UMLS:C0268362	-1
drugbank:DB01403	HGNC:25504	-1
drugbank:DB00944	HGNC:9381	1
drugbank:DB04948	HGNC:17175	1
drugbank:DB09332	HGNC:6010	-1
drugbank:DB01608	HGNC:6118	-1
HGNC:12630	HGNC:4402	1
HGNC:6871	HGNC:15104	-1
HGNC:6367	HGNC:870	1
HGNC:6973	UMLS:C0740457	1
HGNC:6973	HGNC:4572	1
HGNC:11190	HGNC:12437	1
HGNC:744	HGNC:7406	1
HGNC:9381	HGNC:1722	1
HGNC:8846	HGNC:7775	1
HGNC:11408	UMLS:C0019243	1
HGNC:12687	HGNC:20422	-1
HGNC:2529	HGNC:10362	1
HGNC:1579	HGNC:5964	1
HGNC:17994	HGNC:9955	1
HGNC:12494	HGNC:4401	1
HGNC:76	HGNC:5964	1
HGNC:1884	HGNC:6407	1
HGNC:2514	HGNC:3321	-1
HGNC:1541	UMLS:C3151065	1
HGNC:30892	HGNC:17598	-1
HGNC:10627	HGNC:12629	1
HGNC:2457	HGNC:1462	1
HGNC:12833	HGNC:18083	1
HGNC:14929	HGNC:12775	-1
HGNC:9299	HGNC:9294	1
HGNC:11491	HGNC:272	-1
HGNC:7160	HGNC:9065	1
HGNC:9642	UMLS:C1832567	1
HGNC:2514	HGNC:6848	1
HGNC:1541	HGNC:12652	1
HGNC:1599	HGNC:7673	1
HGNC:3689	HGNC:6890	1
HGNC:2428	HGNC:4778	-1
HGNC:9673	HGNC:11998	1
HGNC:2551	HGNC:6874	1
HGNC:10894	HGNC:4396	-1
HGNC:9275	UMLS:C4225287	1
HGNC:23077	HGNC:8269	-1
HGNC:620	HGNC:17175	-1
HGNC:9312	HGNC:48357	1
HGNC:2457	HGNC:1403	1
HGNC:1144	HGNC:278	1
HGNC:9407	HGNC:12682	1
HGNC:19962	HGNC:15917	-1
HGNC:3009	HGNC:19988	-1
HGNC:6871	HGNC:2363	1
HGNC:1582	HGNC:8977	1
HGNC:2457	HGNC:5965	1
HGNC:6524	HGNC:1727	1
HGNC:1509	HGNC:6014	1
HGNC:590	HGNC:4604	1
HGNC:1058	HGNC:14131	1
HGNC:11491	HGNC:8542	1
HGNC:1974	HGNC:8981	1
HGNC:1462	HGNC:7717	-1
HGNC:1507	UMLS:C0004153	1
HGNC:6973	HGNC:7776	-1
HGNC:9642	HGNC:3287	-1
HGNC:1476	HGNC:391	1
HGNC:1579	HGNC:3587	1
HGNC:3261	HGNC:800	1
HGNC:10560	HGNC:5965	-1
HGNC:9666	HGNC:28742	1
HGNC:10471	HGNC:14276	1
HGNC:11390	HGNC:6872	1
HGNC:1460	HGNC:9832	1
HGNC:2551	HGNC:1607	1
HGNC:1925	HGNC:17290	1
HGNC:3092	HGNC:12691	1
HGNC:6881	UMLS:C3714756	-1
HGNC:5329	HGNC:4396	1
HGNC:7797	HGNC:8976	1
HGNC:1777	HGNC:4689	-1
HGNC:1504	HGNC:9446	1
HGNC:8987	HGNC:12657	-1
HGNC:9665	HGNC:14743	1
HGNC:12003	HGNC:6009	1
HGNC:590	HGNC:2514	1
HGNC:12036	HGNC:1464	-1
HGNC:9884	HGNC:19074	-1
HGNC:9300	HGNC:1604	-1
HGNC:30579	HGNC:9803	1
HGNC:24615	HGNC:10447	1
HGNC:9588	HGNC:16874	-1
HGNC:6856	HGNC:29825	1
HGNC:2551	HGNC:21014	1
HGNC:24615	HGNC:11998	-1
HGNC:12691	HGNC:4382	1
HGNC:2457	HGNC:28439	1
HGNC:1509	HGNC:8906	1
HGNC:16627	HGNC:2591	1
HGNC:30911	HGNC:12520	1
HGNC:10560	HGNC:78	1
HGNC:391	HGNC:9611	-1
HGNC:4852	HGNC:7989	1
HGNC:1777	UMLS:C1845919	1
HGNC:23393	HGNC:8981	1
HGNC:2457	HGNC:1397	1
HGNC:6880	HGNC:6407	-1
HGNC:12468	HGNC:4396	-1
HGNC:9665	UMLS:C0006826	1
HGNC:2451	HGNC:31499	1
HGNC:18618	HGNC:24615	1
HGNC:3942	HGNC:264	-1
HGNC:15983	HGNC:9315	-1
HGNC:2896	HGNC:6877	-1
HGNC:4263	HGNC:13825	1
HGNC:9077	HGNC:4587	1
HGNC:9399	HGNC:4398	1
HGNC:8979	HGNC:285	1
HGNC:2457	HGNC:10780	1
HGNC:1777	UMLS:C0021390	1
HGNC:10019	HGNC:4387	1
HGNC:6204	HGNC:11639	-1
HGNC:9281	HGNC:19383	-1
HGNC:576	HGNC:28288	1
HGNC:1736	HGNC:9449	1
HGNC:4760	HGNC:9954	1
HGNC:4897	HGNC:6134	1
HGNC:1777	HGNC:9207	1
HGNC:1677	HGNC:2597	1
HGNC:2457	HGNC:843	-1
HGNC:6524	HGNC:8021	1
HGNC:6529	HGNC:11559	-1
HGNC:2202	HGNC:3782	1
HGNC:9380	UMLS:C1838979	-1
HGNC:12468	HGNC:11947	1
HGNC:27301	UMLS:C1856245	1
HGNC:1777	HGNC:1625	-1
HGNC:9299	HGNC:3676	-1
HGNC:29865	HGNC:1515	1
HGNC:1777	HGNC:1442	-1
HGNC:620	HGNC:6021	1
HGNC:1774	HGNC:20716	-1
HGNC:2527	HGNC:5965	1
HGNC:11427	HGNC:12373	1
HGNC:4785	HGNC:25847	1
HGNC:18618	HGNC:3821	1
HGNC:1725	HGNC:6188	-1
HGNC:9299	HGNC:4043	1
HGNC:992	HGNC:4948	1
HGNC:2457	HGNC:26068	1
HGNC:9392	HGNC:4598	1
HGNC:30412	HGNC:6009	1
HGNC:2457	HGNC:10680	1
HGNC:11998	HGNC:26895	1
HGNC:2676	HGNC:2207	1
HGNC:1785	HGNC:13013	1
HGNC:1527	HGNC:10317	1
HGNC:391	HGNC:18709	-1
HGNC:2529	HGNC:6125	1
HGNC:11195	HGNC:26068	1
HGNC:17440	HGNC:9059	1
HGNC:2457	HGNC:4083	-1
HGNC:9666	UMLS:C3553961	1
HGNC:4785	HGNC:6698	-1
HGNC:5381	HGNC:3765	1
HGNC:272	HGNC:5434	-1
HGNC:10886	UMLS:C1850096	1
HGNC:6192	HGNC:9056	1
HGNC:12475	HGNC:3026	-1
HGNC:9666	HGNC:7989	-1
HGNC:1247	HGNC:9377	1
HGNC:391	HGNC:4083	1
HGNC:9380	HGNC:8772	1
HGNC:17113	HGNC:8896	1
HGNC:1785	HGNC:24164	1
HGNC:8809	HGNC:11998	1
HGNC:3765	HGNC:15389	1
HGNC:289	HGNC:10019	1
HGNC:12849	HGNC:14131	-1
HGNC:20766	HGNC:2514	1
HGNC:6853	HGNC:7708	1
HGNC:9407	HGNC:14131	1
HGNC:6888	HGNC:7553	1
HGNC:5960	HGNC:12716	1
HGNC:1777	HGNC:16712	1
HGNC:18618	HGNC:1725	1
HGNC:11427	HGNC:7797	-1
HGNC:9673	HGNC:16171	1
HGNC:1777	HGNC:6551	1
HGNC:6190	HGNC:6125	1
HGNC:6873	HGNC:6945	1
HGNC:2457	HGNC:17999	1
HGNC:4617	HGNC:11330	1
HGNC:6876	HGNC:4948	1
HGNC:9077	HGNC:19074	1
HGNC:9077	HGNC:4566	1
HGNC:3092	UMLS:C0155912	1
HGNC:7775	HGNC:8066	1
HGNC:6872	HGNC:1397	1
HGNC:1773	HGNC:1736	1
HGNC:272	HGNC:23826	-1
HGNC:11240	HGNC:5173	1
HGNC:18999	UMLS:C0024305	1
HGNC:6877	HGNC:18041	-1
HGNC:9680	HGNC:9348	1
HGNC:5275	HGNC:9604	-1
HGNC:4708	HGNC:8293	-1
HGNC:1505	HGNC:6407	-1
HGNC:7176	HGNC:7553	1
HGNC:12463	HGNC:8507	1
HGNC:7622	HGNC:2155	1
HGNC:1777	HGNC:16626	1
HGNC:8127	HGNC:10821	1
HGNC:12463	HGNC:6402	-1
HGNC:18618	HGNC:2561	1
HGNC:11941	HGNC:4399	-1
HGNC:14929	HGNC:1388	1
HGNC:270	HGNC:8543	-1
HGNC:7020	HGNC:6844	1
HGNC:1925	HGNC:801	1
HGNC:2556	HGNC:4410	-1
HGNC:1503	HGNC:4634	1
HGNC:435	UMLS:C0877024	1
HGNC:12539	HGNC:277	1
HGNC:18618	HGNC:8804	-1
HGNC:14929	HGNC:9387	1
HGNC:435	HGNC:1960	-1
HGNC:3009	HGNC:2711	1
HGNC:14402	HGNC:7794	1
HGNC:12494	HGNC:20759	1
HGNC:2345	HGNC:1509	1
HGNC:11998	HGNC:7432	1
HGNC:6524	HGNC:24380	1
HGNC:2457	HGNC:1401	-1
HGNC:9644	HGNC:1582	1
HGNC:1463	HGNC:6889	1
HGNC:1639	HGNC:11000	1
HGNC:11283	HGNC:2439	1
HGNC:5960	HGNC:591	1
HGNC:16262	HGNC:6139	-1
HGNC:20790	HGNC:4232	1
HGNC:5960	HGNC:13022	-1
HGNC:11124	HGNC:7882	1
HGNC:6877	HGNC:11291	-1
HGNC:12468	HGNC:3254	-1
HGNC:7015	HGNC:9605	1
HGNC:1785	HGNC:15111	-1
HGNC:9642	HGNC:6881	1
HGNC:2457	HGNC:493	-1
HGNC:12735	HGNC:16743	1
HGNC:2662	HGNC:11766	-1
HGNC:9673	HGNC:10588	1
HGNC:30377	HGNC:6125	1
HGNC:17995	HGNC:6145	1
HGNC:10437	HGNC:1836	1
HGNC:18618	HGNC:15033	1
HGNC:9221	HGNC:11916	1
HGNC:1785	HGNC:4952	1
HGNC:4851	HGNC:12856	-1
HGNC:3009	HGNC:4410	1
HGNC:3467	UMLS:C1140680	1
HGNC:3373	HGNC:4411	1
HGNC:16627	HGNC:12679	-1
HGNC:9281	HGNC:9955	1
HGNC:6877	HGNC:11180	1
HGNC:3613	HGNC:8213	1
HGNC:30412	HGNC:51829	1
HGNC:592	HGNC:6876	-1
HGNC:6886	HGNC:31293	1
HGNC:6871	HGNC:9612	1
HGNC:11584	HGNC:11180	-1
HGNC:9666	HGNC:8507	-1
HGNC:12632	HGNC:13966	1
HGNC:9380	HGNC:2343	1
HGNC:2345	HGNC:11289	1
HGNC:2457	HGNC:1607	1
HGNC:1777	HGNC:14783	1
HGNC:2457	HGNC:26976	1
HGNC:2457	UMLS:C0025221	1
HGNC:12502	HGNC:10593	-1
HGNC:4785	HGNC:11333	-1
HGNC:3009	HGNC:11048	1
HGNC:8016	HGNC:9399	-1
HGNC:4785	HGNC:29514	1
HGNC:9410	HGNC:21744	-1
HGNC:4709	HGNC:1399	1
HGNC:3373	HGNC:10907	1
HGNC:16015	HGNC:14767	1
HGNC:5246	HGNC:25679	-1
HGNC:1504	HGNC:8882	-1
HGNC:5394	HGNC:11330	1
HGNC:11998	HGNC:3756	1
HGNC:12494	HGNC:8213	1
HGNC:30661	HGNC:6001	1
HGNC:4037	HGNC:9857	-1
HGNC:333	HGNC:1405	1
HGNC:1974	HGNC:3373	1
HGNC:2457	UMLS:C4225368	1
HGNC:3373	HGNC:11998	-1
HGNC:1504	HGNC:4410	1
HGNC:3236	HGNC:10632	1
HGNC:795	HGNC:4075	-1
HGNC:6367	HGNC:8592	1
HGNC:12502	HGNC:4410	1
HGNC:11390	HGNC:10658	1
HGNC:17113	HGNC:2884	1
HGNC:6893	HGNC:4164	1
HGNC:3338	HGNC:7773	1
HGNC:8590	HGNC:13109	1
HGNC:2514	HGNC:8804	1
HGNC:2460	HGNC:6204	1
HGNC:2556	HGNC:1643	1
HGNC:3373	HGNC:3025	1
HGNC:4140	HGNC:6697	-1
HGNC:4739	HGNC:6875	1
HGNC:2457	HGNC:1673	-1
HGNC:1504	UMLS:C3553929	1
HGNC:12468	HGNC:8893	1
HGNC:2457	HGNC:15480	1
HGNC:7984	HGNC:11283	1
HGNC:11999	HGNC:6264	1
HGNC:9065	HGNC:26910	1
HGNC:1785	HGNC:8988	1
HGNC:9404	UMLS:C1835171	-1
HGNC:6855	HGNC:11048	1
HGNC:6524	HGNC:6943	1
HGNC:6839	HGNC:1605	1
HGNC:2457	HGNC:13698	1
HGNC:391	HGNC:14846	1
HGNC:1736	UMLS:C0030297	-1
HGNC:8599	HGNC:10447	-1
HGNC:14931	UMLS:C0036391	1
HGNC:2457	HGNC:7873	1
HGNC:76	HGNC:10419	-1
HGNC:9685	HGNC:6093	1
HGNC:2457	HGNC:9037	-1
HGNC:1509	HGNC:2191	1
HGNC:272	HGNC:1834	1
HGNC:1149	HGNC:4410	1
HGNC:4910	HGNC:10840	1
HGNC:270	HGNC:19751	1
HGNC:1777	HGNC:2355	1
HGNC:2514	UMLS:C0027708	1
HGNC:2457	HGNC:11187	1
HGNC:4617	HGNC:7989	1
HGNC:1773	HGNC:1388	1
HGNC:18618	HGNC:5287	1
HGNC:2551	HGNC:3065	1
HGNC:18618	HGNC:9719	1
HGNC:13890	HGNC:6767	1
HGNC:391	HGNC:21285	1
HGNC:6887	HGNC:10437	-1
HGNC:9673	HGNC:9570	-1
HGNC:270	HGNC:1463	1
HGNC:24948	UMLS:C0432321	-1
HGNC:9275	HGNC:4388	1
HGNC:8016	HGNC:24827	1
HGNC:12718	UMLS:C0015306	-1
HGNC:4223	HGNC:3688	1
HGNC:1722	HGNC:6922	-1
HGNC:6973	HGNC:6171	1
HGNC:9955	HGNC:7010	1
HGNC:18618	HGNC:4602	-1
HGNC:4191	HGNC:11049	1
HGNC:1773	HGNC:5292	1
HGNC:9884	HGNC:15352	1
HGNC:11491	HGNC:326	1
HGNC:18618	HGNC:20731	1
HGNC:11408	HGNC:5975	1
HGNC:2457	HGNC:132	1
HGNC:4037	HGNC:30045	1
HGNC:1541	HGNC:4084	1
HGNC:2457	HGNC:14558	1
HGNC:12828	HGNC:7797	1
HGNC:12494	HGNC:15302	1
HGNC:2457	HGNC:6259	1
HGNC:2457	HGNC:3763	-1
HGNC:27289	HGNC:990	1
HGNC:9642	HGNC:7978	1
HGNC:8809	HGNC:6877	1
HGNC:29259	HGNC:5008	1
HGNC:583	HGNC:404	1
HGNC:272	HGNC:285	1
HGNC:7590	HGNC:273	1
HGNC:30412	HGNC:283	1
HGNC:6118	HGNC:16496	1
HGNC:14661	HGNC:1974	-1
HGNC:9665	HGNC:12508	1
HGNC:77	HGNC:3326	-1
HGNC:9666	HGNC:23747	1
HGNC:11283	HGNC:15082	-1
HGNC:990	HGNC:11368	1
HGNC:17880	HGNC:7160	1
HGNC:590	HGNC:4444	1
HGNC:18618	HGNC:4412	1
HGNC:2457	HGNC:783	1
HGNC:1925	HGNC:12695	1
HGNC:270	HGNC:28854	-1
HGNC:6871	HGNC:14766	-1
HGNC:3009	HGNC:620	1
HGNC:18618	HGNC:6158	-1
HGNC:6877	HGNC:10290	1
HGNC:9841	HGNC:9056	-1
HGNC:4263	HGNC:14454	-1
HGNC:3467	HGNC:1610	-1
HGNC:9642	HGNC:20044	1
HGNC:4574	HGNC:12744	-1
HGNC:6367	HGNC:4412	1
HGNC:7373	HGNC:21350	1
HGNC:1581	UMLS:C1834523	1
HGNC:9381	HGNC:4380	1
HGNC:3073	HGNC:4401	1
HGNC:30911	HGNC:9055	1
HGNC:2457	HGNC:17290	1
HGNC:1509	HGNC:9998	1
HGNC:11778	HGNC:3767	-1
HGNC:12468	UMLS:C1833662	-1
HGNC:9666	HGNC:3666	1
HGNC:10783	HGNC:4464	1
HGNC:1777	HGNC:4388	1
HGNC:6877	HGNC:6008	1
HGNC:1777	HGNC:6003	1
HGNC:5246	HGNC:1469	1
HGNC:2457	HGNC:3689	1
HGNC:76	HGNC:6407	-1
HGNC:5329	HGNC:4454	1
HGNC:14402	HGNC:6767	1
HGNC:17995	HGNC:8031	1
HGNC:8809	HGNC:1393	1
HGNC:18618	HGNC:4382	1
HGNC:30412	HGNC:15488	-1
HGNC:934	HGNC:10472	1
HGNC:9103	HGNC:7876	1
HGNC:4913	HGNC:6943	1
HGNC:9412	HGNC:238	-1
HGNC:1476	HGNC:3584	-1
HGNC:4785	HGNC:20731	-1
HGNC:9665	HGNC:9507	-1
HGNC:6367	HGNC:3086	1
HGNC:12494	HGNC:537	1
HGNC:18618	UMLS:C1845151	-1
HGNC:9665	HGNC:1736	1
HGNC:8979	HGNC:4326	1
HGNC:12477	HGNC:5173	1
HGNC:1777	HGNC:14458	1
HGNC:16627	HGNC:12966	1
HGNC:10894	HGNC:3951	1
HGNC:1589	HGNC:7139	-1
HGNC:934	HGNC:31584	-1
HGNC:9282	HGNC:3701	1
HGNC:6613	HGNC:1665	1
HGNC:8590	HGNC:4474	1
HGNC:1874	HGNC:1637	1
HGNC:21680	HGNC:3763	1
HGNC:12494	HGNC:1318	1
HGNC:6871	HGNC:3811	1
HGNC:591	HGNC:6270	1
HGNC:1509	HGNC:1582	1
HGNC:4785	HGNC:27962	-1
HGNC:8804	HGNC:5182	1
HGNC:9829	HGNC:2468	-1
HGNC:4883	HGNC:6719	1
HGNC:1725	HGNC:18854	-1
HGNC:6367	HGNC:7978	1
HGNC:2662	HGNC:6872	1
HGNC:6996	HGNC:19100	-1
HGNC:76	HGNC:9052	1
HGNC:6877	HGNC:329	-1
HGNC:1759	HGNC:173	1
HGNC:76	HGNC:9386	1
HGNC:6345	HGNC:6873	1
HGNC:3373	HGNC:30292	1
HGNC:2457	HGNC:286	-1
HGNC:9311	UMLS:C0162532	1
HGNC:8766	HGNC:9542	-1
HGNC:393	HGNC:8485	-1
HGNC:6367	HGNC:10360	1
HGNC:8809	HGNC:7455	-1
HGNC:14063	HGNC:1072	-1
HGNC:9642	HGNC:9035	1
HGNC:2457	HGNC:6343	1
HGNC:9077	HGNC:20844	1
HGNC:2457	HGNC:8977	1
HGNC:12494	HGNC:19569	1
HGNC:12496	HGNC:18859	1
HGNC:6547	HGNC:281	1
HGNC:18157	HGNC:8242	1
HGNC:5960	HGNC:11184	-1
HGNC:17098	HGNC:12680	-1
HGNC:3009	HGNC:3430	-1
HGNC:11998	HGNC:4405	1
HGNC:10384	HGNC:3969	-1
HGNC:11730	HGNC:12735	1
HGNC:9955	HGNC:1886	1
HGNC:12469	HGNC:19663	1
HGNC:30064	HGNC:24814	1
HGNC:1100	HGNC:3690	1
HGNC:9296	HGNC:15917	1
HGNC:1101	HGNC:4317	1
HGNC:7744	HGNC:2041	1
HGNC:10013	HGNC:5969	1
HGNC:7553	HGNC:29260	1
HGNC:8803	HGNC:4067	1
HGNC:9690	HGNC:14131	1
HGNC:15763	HGNC:9326	1
HGNC:11998	HGNC:1097	1
HGNC:11719	HGNC:9378	1
HGNC:16627	HGNC:9605	1
HGNC:32594	HGNC:14131	1
HGNC:9969	HGNC:8976	1
HGNC:11992	HGNC:6871	1
HGNC:3942	HGNC:12940	1
HGNC:12474	HGNC:6307	1
HGNC:16712	HGNC:11926	1
HGNC:7881	HGNC:971	1
HGNC:9588	HGNC:16695	1
HGNC:16712	UMLS:C0334082	1
HGNC:13575	HGNC:10301	1
HGNC:11998	HGNC:28689	1
HGNC:3782	HGNC:6857	1
HGNC:12761	HGNC:3467	1
HGNC:11283	HGNC:6769	1
HGNC:1744	HGNC:29796	1
HGNC:1599	HGNC:13829	1
HGNC:6628	HGNC:9055	1
HGNC:13478	HGNC:12981	1
HGNC:9690	HGNC:11849	1
HGNC:11998	HGNC:1408	1
HGNC:9176	HGNC:4852	1
HGNC:11998	UMLS:C2675491	1
HGNC:18037	HGNC:30172	1
HGNC:6264	HGNC:8978	-1
HGNC:11138	HGNC:23026	-1
HGNC:992	HGNC:9801	1
HGNC:1101	HGNC:1144	1
HGNC:7989	HGNC:7176	-1
HGNC:1100	HGNC:5974	1
HGNC:201	HGNC:25539	1
HGNC:9758	UMLS:C1838779	-1
HGNC:11138	HGNC:2170	-1
HGNC:11730	HGNC:6207	1
HGNC:11159	HGNC:1401	1
HGNC:29814	UMLS:C0265283	1
HGNC:18683	UMLS:C3160738	-1
HGNC:620	HGNC:76	1
HGNC:24596	HGNC:285	1
HGNC:6847	HGNC:3236	1
HGNC:12761	HGNC:1582	1
HGNC:1718	HGNC:7127	1
HGNC:7696	HGNC:4571	1
HGNC:12761	HGNC:25930	1
HGNC:18142	HGNC:4076	1
HGNC:11100	HGNC:1390	1
HGNC:7553	HGNC:19419	1
HGNC:5253	HGNC:8976	1
HGNC:16712	HGNC:2347	-1
HGNC:6840	HGNC:580	1
HGNC:17348	HGNC:4068	1
HGNC:937	HGNC:20045	-1
HGNC:471	HGNC:237	-1
HGNC:9588	HGNC:3708	1
HGNC:7553	HGNC:20667	1
HGNC:186	HGNC:9611	1
HGNC:7545	HGNC:6017	-1
HGNC:11998	HGNC:8127	1
HGNC:10452	HGNC:4449	1
HGNC:15679	HGNC:12716	1
HGNC:9968	HGNC:9803	1
HGNC:3279	HGNC:8162	-1
HGNC:6767	HGNC:1604	1
HGNC:10445	HGNC:11240	1
HGNC:1101	HGNC:15488	1
HGNC:11119	HGNC:1874	1
HGNC:11998	HGNC:9236	1
HGNC:16627	HGNC:4910	1
HGNC:7553	HGNC:2363	1
HGNC:13584	HGNC:317	1
HGNC:9592	HGNC:4385	1
HGNC:29435	HGNC:14781	1
HGNC:10363	HGNC:6009	-1
HGNC:12036	HGNC:4935	1
HGNC:2453	HGNC:14131	1
HGNC:12761	HGNC:10019	1
HGNC:13575	HGNC:14840	1
HGNC:9173	HGNC:14524	1
HGNC:16627	HGNC:8208	1
HGNC:1720	HGNC:31532	1
HGNC:9413	HGNC:4388	1
HGNC:29814	UMLS:C0035334	-1
HGNC:6887	HGNC:5293	1
HGNC:3690	HGNC:14131	1
HGNC:12347	HGNC:12774	1
HGNC:12761	HGNC:11289	1
HGNC:18658	UMLS:C0342276	1
HGNC:1780	HGNC:7618	1
HGNC:12761	HGNC:6877	1
HGNC:8975	UMLS:C0268140	1
HGNC:11752	HGNC:12964	1
HGNC:13480	HGNC:593	1
HGNC:30911	HGNC:11187	1
HGNC:11998	HGNC:6307	1
HGNC:9690	HGNC:6156	1
HGNC:16712	HGNC:9588	1
HGNC:12761	HGNC:13700	1
HGNC:10402	UMLS:C1866422	1
HGNC:30661	HGNC:1442	1
HGNC:10417	HGNC:6407	1
HGNC:19764	HGNC:9051	-1
HGNC:6113	HGNC:9287	1
HGNC:10766	HGNC:5289	1
HGNC:3700	HGNC:4938	1
HGNC:17042	HGNC:9725	1
HGNC:16627	HGNC:2439	1
HGNC:10530	HGNC:3386	1
HGNC:14585	HGNC:321	1
HGNC:272	HGNC:18873	-1
HGNC:13352	HGNC:4408	1
HGNC:23393	HGNC:9446	1
HGNC:12629	HGNC:6776	1
HGNC:30892	HGNC:11764	1
HGNC:19907	HGNC:6009	1
HGNC:3467	HGNC:4620	1
HGNC:6614	HGNC:8971	1
HGNC:14193	HGNC:3796	1
HGNC:9884	HGNC:8283	1
HGNC:1744	HGNC:13900	1
HGNC:29814	HGNC:9588	1
HGNC:1100	HGNC:43	1
HGNC:10452	HGNC:3765	1
HGNC:11998	HGNC:8536	1
HGNC:17877	HGNC:3690	1
HGNC:6943	HGNC:363	-1
HGNC:11998	HGNC:20566	1
HGNC:4404	HGNC:3026	1
HGNC:11998	HGNC:15408	1
HGNC:975	HGNC:25985	1
HGNC:1785	HGNC:19597	1
HGNC:1058	UMLS:C1858424	1
HGNC:8031	HGNC:3338	1
HGNC:17664	HGNC:4023	1
HGNC:11992	HGNC:12652	1
HGNC:6840	HGNC:14490	1
HGNC:1100	HGNC:4096	1
HGNC:2861	HGNC:11068	1
HGNC:6190	HGNC:4588	1
HGNC:4392	HGNC:9280	1
HGNC:30660	HGNC:4585	1
HGNC:12657	HGNC:20807	-1
HGNC:11730	HGNC:6163	1
HGNC:15762	HGNC:19989	1
HGNC:12036	HGNC:9769	-1
HGNC:1074	HGNC:8068	1
HGNC:583	HGNC:5293	1
HGNC:10301	HGNC:12558	1
HGNC:2873	HGNC:1953	-1
HGNC:20857	HGNC:13584	1
HGNC:11992	HGNC:1604	1
